"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"427","WBGene00015610","C08F1.6","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C08F1.6 is enriched in the DA neuron, the VA neuron, the hypodermis, and the intestine based on tiling array studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including 1-methylnicotinamide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"428","WBGene00015613","C08F1.10","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C08F1.10 is enriched in the cephalic sheath cell and the intestine based on tiling array studies\; is affected by several genes including daf-2, clk-1, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fifteen chemicals including aldicarb, hydrogen sulfide, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"429","WBGene00015624","C09B8.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C09B8.5 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and let-60 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including aldicarb, methylmercury hydroxide, and Alovudine based on microarray and RNA-seq studies."
"430","WBGene00015662","C10A4.1","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","C10A4.1 is an ortholog of human ZBED4 (zinc finger BED-type containing 4) and ZBED6 (zinc finger BED-type containing 6)\; is predicted to have protein dimerization activity."
"431","WBGene00015780","C14F11.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C14F11.4 is enriched in the germ line and the intestine based on RNA-seq and microarray studies\; is affected by several genes including daf-2, glp-1, and daf-12 based on microarray, proteomic, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including Ethanol, Rotenone, and manganese chloride based on RNA-seq and microarray studies."
"432","WBGene00015822","C16B8.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C16B8.2 is enriched in the PLM based on RNA-seq studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on microarray and RNA-seq studies\; is affected by six chemicals including Mercuric Chloride, Rotenone, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Growth factor receptor cysteine-rich domain superfamily."
"433","WBGene00015899","C17E7.4","Unassigned","Unassigned","Unassigned","C17E7.4 is expressed in the germ line."
"434","WBGene00015903","C17E7.9","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C17E7.9 is enriched in the germ line and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including Ethanol, Rotenone, and Alovudine based on RNA-seq and microarray studies."
"435","WBGene00015905","C17E7.12","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C17E7.12 is enriched in the DA neuron, the VA neuron, and the germ line based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, hsf-1, and clk-1 based on microarray, RNA-seq, and tiling array studies\; is affected by six chemicals including hydrogen sulfide, Rotenone, and Atrazine based on microarray and RNA-seq studies."
"436","WBGene00015914","C17F4.8","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","C17F4.8 is an ortholog of human KCTD10 (potassium channel tetramerization domain containing 10), KCTD13, and TNFAIP1 (TNF alpha induced protein 1)\; human KCTD13 exhibits GTP-Rho binding activity and identical protein binding activity."
"437","WBGene00016056","C24D10.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C24D10.5 is enriched in the germ line, the nervous system, the pharyngeal muscle cell, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, skn-1, and dpy-10 based on microarray, RNA-seq, and tiling array studies\; is affected by nine chemicals including Alovudine, Zidovudine, and Cadmium based on RNA-seq and microarray studies."
"438","WBGene00016063","C24G7.1","Transmembrane transport","Transmembrane transport: acid sensing","Transmembrane transport: acid sensing","delm-2 is predicted to have sodium channel activity."
"439","WBGene00016088","C25B8.4","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-266 is an ortholog of human CLEC1A (C-type lectin domain family 1 member A), CLEC17A (C-type lectin domain containing 17A), and CLEC1B (C-type lectin domain family 1 member B)\; is predicted to have carbohydrate binding activity\; is expressed in the intestinal cell."
"440","WBGene00016138","C26E6.2","Transcription: unassigned","Transcription: unassigned","Transcription: unassigned","flh-2 exhibits sequence-specific DNA binding activity\; is involved in negative regulation of transcription, DNA-templated and nematode larval development\; localizes to the nucleus\; is expressed in the hypodermis and the vulva."
"441","WBGene00016163","C27D9.1","Unassigned","Unassigned","Unassigned","C27D9.1 is an ortholog of human FUT9 (fucosyltransferase 9), FUT4, and FUT7 (fucosyltransferase 7)\; is predicted to have fucosyltransferase activity."
"442","WBGene00016189","C28G1.4","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","C28G1.4 is an ortholog of human ZNF142 (zinc finger protein 142), RBAK (RB associated KRAB zinc finger), and ZNF510 (zinc finger protein 510)\; is predicted to have nucleic acid binding activity\; is expressed in the dorsal nerve cord, the nerve ring, and the ventral nerve cord."
"443","WBGene00016230","C29G2.2","Pseudogene","Pseudogene","Pseudogene","C29G2.2 is expressed in the head, the hypodermis, the intestine, and the reproductive system."
"444","WBGene00016295","C32B5.1","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-40 is enriched in the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including 1-methylnicotinamide, methylmercuric chloride, and Quercetin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"445","WBGene00016303","C32B5.10","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-32 is enriched in the NSM and the germ line based on RNA-seq and tiling array studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including Alovudine, Zidovudine, and resveratrol based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"446","WBGene00016307","C32B5.14","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-18 is enriched in the hypodermis and the intestine based on tiling array studies\; is affected by several genes including daf-2, sir-2.1, and pgl-1 based on microarray and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, methylmercuric chloride, and Mianserin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"447","WBGene00016309","C32B5.16","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","sdz-4 is expressed in several tissues, including MS, the ABala, the ABalaa, the germline blastomere, and the somatic blastomere\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"448","WBGene00016449","C35D10.13","Development","Development: somatic","Development: somatic","C35D10.13 is enriched in the germ line and the intestine based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, proteomic, and RNA-seq studies\; is affected by eight chemicals including Rotenone, manganese chloride, and Chlorpyrifos based on RNA-seq and microarray studies."
"449","WBGene00016453","C35E7.1","Unassigned","Unassigned","Unassigned","vet-2 localizes to the cytoplasm."
"450","WBGene00016455","C35E7.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C35E7.3 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including glp-1, skn-1, and clk-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, Rotenone, and indole based on microarray and RNA-seq studies."
"451","WBGene00016457","C35E7.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C35E7.5 is enriched in several tissues, including GABAergic neurons, the alimentary system, the germ line, the hypodermis, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray and RNA-seq studies\; is affected by fifteen chemicals including methylmercury hydroxide, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies."
"452","WBGene00016485","C36C9.1","Development","Development: germline","Development: germline","meg-4 is involved in P granule assembly, germ cell proliferation, and organelle localization\; localizes to the P granule\; is expressed in the pharynx."
"453","WBGene00016486","C36C9.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-170 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including bisphenol A, Alovudine, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"454","WBGene00016547","C40A11.4","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","C40A11.4 is an ortholog of human KCTD10 (potassium channel tetramerization domain containing 10), KCTD13, and TNFAIP1 (TNF alpha induced protein 1)\; human KCTD13 exhibits GTP-Rho binding activity and identical protein binding activity."
