"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"856","WBGene00016146","C26F1.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C26F1.1 is enriched in several tissues, including the alimentary system, the hypodermis, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by eleven chemicals including methylmercuric chloride, Rotenone, and D-glucose based on microarray and RNA-seq studies."
"857","WBGene00016180","C28C12.4","Unassigned","Unassigned","Unassigned","C28C12.4 is expressed in tail neurons and the pharyngeal muscle cell\; is predicted to encode a protein with the following domain: Domain of unknown function DUF148."
"858","WBGene00016190","C28G1.5","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","C28G1.5 is an ortholog of human TRIM11, TRIM38, and TRIM41\; is predicted to have zinc ion binding activity."
"859","WBGene00016196","C28H8.5","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","C28H8.5 is an ortholog of human THAP4 (THAP domain containing 4)\; human THAP4 exhibits heme binding activity and protein homodimerization activity."
"860","WBGene00016204","C29E4.7","Stress response","Stress response: unassigned","Stress response: unassigned","gsto-1 is an ortholog of human GSTO1 (glutathione S-transferase omega 1) and GSTO2 (glutathione S-transferase omega 2)\; exhibits glutathione dehydrogenase (ascorbate) activity and glutathione transferase activity\; is involved in several processes, including cellular response to extracellular stimulus, oxidation-reduction process, and protein glutathionylation."
"861","WBGene00016218","C29F9.3","Unassigned","Unassigned","Unassigned: ALS2cr12 domain","pals-23 is involved in innate immune response."
"862","WBGene00016219","C29F9.4","Unassigned","Unassigned","Unassigned: ALS2cr12 domain","pals-24 is enriched in the intestine and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on RNA-seq and microarray studies\; is affected by seven chemicals including 1-methylnicotinamide, manganese chloride, and Sodium Chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 12 protein."
"863","WBGene00016221","C29F9.6","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: acetyltransferase","C29F9.6 is an ortholog of human EP300 (E1A binding protein p300)\; is predicted to have histone acetyltransferase activity, transcription coregulator activity, and zinc ion binding activity."
"864","WBGene00016247","C30B5.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C30B5.6 is enriched in the coelomocyte, the excretory cell, and the nervous system based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by eight chemicals including methylmercury hydroxide, Tunicamycin, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Uncharacterised protein family, transmembrane-17."
"865","WBGene00016265","C30F12.6","Signaling","Signaling: heteromeric G protein","Signaling: heteromeric G protein: receptor","trhr-1 is an ortholog of human TRHR (thyrotropin releasing hormone receptor)\; is predicted to have thyrotropin-releasing hormone receptor activity\; is expressed in the intestine and the pharynx."
"866","WBGene00016301","C32B5.8","Pseudogene","Pseudogene","Pseudogene","fbxc-6 is enriched in the intestine based on microarray studies\; is affected by several genes including sir-2.1, pgl-1, and bar-1 based on microarray and RNA-seq studies\; is affected by methylmercuric chloride and Sirolimus based on microarray studies."
"867","WBGene00016302","C32B5.9","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxc-7 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by five chemicals including resveratrol, Cadmium, and Diazinon based on microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF3557."
"868","WBGene00016327",NA,NA,NA,NA,NA
"869","WBGene00016332","C32F10.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C32F10.4 is enriched in the intestine and the nervous system based on microarray and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and let-60 based on microarray and RNA-seq studies\; is affected by sixteen chemicals including 1-methylnicotinamide, methylmercuric chloride, and Tunicamycin based on RNA-seq and microarray studies."
"870","WBGene00016355","C33F10.7","Unassigned","Unassigned","Unassigned","lact-5 is enriched in the ASER, the PLM, and the hypodermis based on tiling array, RNA-seq, and proteomic studies\; is affected by several genes including daf-16, daf-2, and sir-2.1 based on microarray and RNA-seq studies\; is affected by eleven chemicals including 1-methylnicotinamide, 4-bromodiphenyl ether, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Beta-lactamase-related and Beta-lactamase\/transpeptidase-like."
"871","WBGene00016356","C33F10.8","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","C33F10.8 is predicted to have protein tyrosine phosphatase activity."
"872","WBGene00016358","C33F10.12","Transmembrane transport","Transmembrane transport: mitochondrial","Transmembrane transport: mitochondrial: solute carrier","C33F10.12 is an ortholog of human SLC25A3 (solute carrier family 25 member 3)\; is predicted to encode a protein with the following domains: Mitochondrial substrate\/solute carrier and Mitochondrial carrier domain superfamily."
"873","WBGene00016360","C33G8.2","Cell cycle","Cell cycle: unassigned","Cell cycle: unassigned","C33G8.2 is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Ethanol, Rotenone, and manganese chloride based on RNA-seq studies."
"874","WBGene00016388","C34B2.3","Cytoskeleton","Cytoskeleton: microtubule","Cytoskeleton: microtubule: tau tubulin kinase","C34B2.3 is an ortholog of human CTD-2116N17.1, TTBK1 (tau tubulin kinase 1), and TTBK2\; is predicted to have ATP binding activity and protein kinase activity."
"875","WBGene00016407","C34D10.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: RING finger","C34D10.2 is an ortholog of human UNKL (unkempt family like zinc finger) and unk\; is predicted to have metal ion binding activity."
"876","WBGene00016416","C34F11.5","Signaling","Signaling: Y kinase","Signaling: Y kinase","C34F11.5 is an ortholog of human CSK (C-terminal Src kinase) and MATK (megakaryocyte-associated tyrosine kinase)\; is predicted to have ATP binding activity and non-membrane spanning protein tyrosine kinase activity."
"877","WBGene00016422","C34G6.6","Extracellular material","Extracellular material: matrix","Extracellular material: matrix","noah-1 is involved in molting cycle."
"878","WBGene00016424","C34H4.1","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","C34H4.1 is involved in innate immune response."
"879","WBGene00016425","C34H4.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C34H4.2 is enriched in the OLL, the PVD, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and proteomic studies\; is affected by twenty-one chemicals including Heme, hydrogen sulfide, and 1-methylnicotinamide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Transmembrane glycoprotein."
"880","WBGene00016461","C35E7.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C35E7.9 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-16, age-1, and rrf-3 based on microarray, RNA-seq, and proteomic studies\; is affected by twelve chemicals including Ethanol, methylmercuric chloride, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"881","WBGene00016481","C36C5.12","Unassigned","Unassigned","Unassigned: membrane spanning domain","C36C5.12 is enriched in the coelomocyte, the epithelial system, and the nervous system based on tiling array studies\; is affected by several genes including daf-16, let-60, and clk-1 based on RNA-seq and microarray studies\; is affected by ten chemicals including Rotenone, Tunicamycin, and Mianserin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF19 and Uncharacterised protein family UPF0376."
"882","WBGene00016483","C36C5.14","Unassigned","Unassigned","Unassigned","C36C5.14 is expressed in the body wall musculature, the nerve ring, and the nervous system\; is predicted to encode a protein with the following domains: Domain of unknown function DUF19 and Uncharacterised protein family UPF0376."
"883","WBGene00016505","C37C3.13","Unassigned","Unassigned","Unassigned: TransThyretin-Related family domain","ttr-33 is expressed in the head, the hypodermis, the pharynx, and the posterior arcade cell\; is predicted to encode a protein with the following domains: Transthyretin-like and Transthyretin-like superfamily."
"884","WBGene00016506","C37H5.2","Unassigned","Unassigned","Unassigned: hydrolase","abhd-5.1 is an ortholog of human ABHD4 (abhydrolase domain containing 4) and ABHD5 (abhydrolase domain containing 5)\; human ABHD5 exhibits lysophosphatidic acid acyltransferase activity."
"885","WBGene00016507",NA,NA,NA,NA,NA
"886","WBGene00016512","C38C3.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C38C3.3 is enriched in the amphid sheath cell, the germ line, and the male based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by sixteen chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"887","WBGene00016516","C38C3.8","Pseudogene","Pseudogene","Pseudogene","C38C3.8 is enriched in the NSM, the germ line, and the male based on RNA-seq and tiling array studies\; is affected by several genes including daf-2, age-1, and clk-1 based on microarray and RNA-seq studies\; is affected by five chemicals including hydrogen sulfide, methylmercuric chloride, and Tunicamycin based on microarray studies."
